CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,UserName,Domain,Birth_Year,Current_Age,Parent
20431,Mr.,Corey,Raje,1975-12-09,S,M,corey12@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,corey12,adventure-works,1975,47.0,No
20432,Mr.,Juan,Sanders,1975-02-20,S,M,juan13@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,juan13,adventure-works,1975,48.0,No
20433,Ms.,Chloe,Taylor,1975-06-27,M,F,chloe42@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,chloe42,adventure-works,1975,47.0,No
20434,Mr.,Nathan,Sharma,1975-10-13,S,M,nathan27@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,nathan27,adventure-works,1975,47.0,No
20435,Ms.,Natalie,Green,1975-11-26,M,F,natalie57@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,natalie57,adventure-works,1975,47.0,No
20436,Ms.,Anna,Barnes,1975-04-26,S,F,anna27@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,anna27,adventure-works,1975,47.0,No
20437,Ms.,Gabriella,Howard,1975-10-12,S,F,gabriella9@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,gabriella9,adventure-works,1975,47.0,No
20438,Mr.,Robert,Scott,1975-12-22,S,M,robert56@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,robert56,adventure-works,1975,47.0,No
20439,Ms.,Chloe,Rogers,1973-04-04,M,F,chloe48@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,chloe48,adventure-works,1973,50.0,No
20440,Ms.,Alexandra,Hughes,1973-05-26,S,F,alexandra34@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,alexandra34,adventure-works,1973,49.0,No
20441,Ms.,Abigail,Henderson,1973-10-20,M,F,abigail30@adventure-works.com,60000.0,0,Partial College,Professional,N,abigail30,adventure-works,1973,49.0,No
20442,Mr.,Jorge,Chen,1973-01-15,M,M,jorge3@adventure-works.com,70000.0,0,Partial College,Professional,Y,jorge3,adventure-works,1973,50.0,No
20443,Mr.,Adrian,Cox,1976-04-08,S,M,adrian12@adventure-works.com,60000.0,0,Partial College,Professional,N,adrian12,adventure-works,1976,47.0,No
20444,Mrs.,Cara,Zeng,1955-09-13,S,F,cara18@adventure-works.com,80000.0,2,High School,Skilled Manual,Y,cara18,adventure-works,1955,67.0,Yes
20445,Mrs.,Barbara,Deng,1955-10-19,M,F,barbara32@adventure-works.com,80000.0,2,High School,Skilled Manual,Y,barbara32,adventure-works,1955,67.0,Yes
20446,Mr.,Clayton,Rai,1955-02-07,M,M,clayton35@adventure-works.com,80000.0,2,High School,Skilled Manual,Y,clayton35,adventure-works,1955,68.0,Yes
20447,Mrs.,Jodi,Goel,1956-03-02,S,F,jodi20@adventure-works.com,80000.0,2,High School,Skilled Manual,N,jodi20,adventure-works,1956,67.0,Yes
20448,,J�sus,Blanco,1956-02-22,M,,j�sus14@adventure-works.com,80000.0,2,High School,Skilled Manual,Y,j�sus14,adventure-works,1956,67.0,Yes
20449,Ms.,Rachel,Walker,1976-04-07,S,F,rachel26@adventure-works.com,60000.0,0,Partial College,Professional,N,rachel26,adventure-works,1976,47.0,No
20450,Mr.,Edwin,Tang,1957-02-10,S,M,edwin26@adventure-works.com,70000.0,2,High School,Professional,Y,edwin26,adventure-works,1957,66.0,Yes
20451,Mrs.,Kelli,Anand,1957-05-15,S,F,kelli45@adventure-works.com,70000.0,2,High School,Professional,Y,kelli45,adventure-works,1957,65.0,Yes
20452,Mrs.,Kelli,Xie,1957-10-11,S,F,kelli26@adventure-works.com,70000.0,2,High School,Professional,N,kelli26,adventure-works,1957,65.0,Yes
20453,Mr.,Bryant,Arun,1958-09-17,M,M,bryant7@adventure-works.com,100000.0,1,Bachelors,Management,Y,bryant7,adventure-works,1958,64.0,Yes
20454,Mr.,Fernando,Martinez,1958-06-09,S,M,fernando15@adventure-works.com,110000.0,5,Bachelors,Management,Y,fernando15,adventure-works,1958,64.0,Yes
20455,Mr.,Bruce,Blanco,1958-12-05,M,M,bruce36@adventure-works.com,110000.0,4,Bachelors,Management,Y,bruce36,adventure-works,1958,64.0,Yes
20456,Mr.,Alfredo,Ramos,1958-02-10,S,M,alfredo18@adventure-works.com,130000.0,0,Graduate Degree,Management,Y,alfredo18,adventure-works,1958,65.0,No
20457,Ms.,Alexandra,Morris,1974-04-11,M,F,alexandra3@adventure-works.com,60000.0,0,Partial College,Professional,Y,alexandra3,adventure-works,1974,49.0,No
20458,Mr.,Erick,Subram,1974-11-14,M,M,erick12@adventure-works.com,60000.0,0,Partial College,Professional,Y,erick12,adventure-works,1974,48.0,No
20459,Ms.,Maria,Barnes,1974-10-07,M,F,maria26@adventure-works.com,60000.0,0,High School,Professional,Y,maria26,adventure-works,1974,48.0,No
20460,Mr.,Wesley,Zeng,1959-03-26,M,M,wesley22@adventure-works.com,110000.0,1,Bachelors,Management,Y,wesley22,adventure-works,1959,64.0,Yes
20461,Ms.,Mackenzie,Nelson,1966-06-21,S,F,mackenzie31@adventure-works.com,150000.0,0,Bachelors,Management,N,mackenzie31,adventure-works,1966,56.0,No
20462,Ms.,Haley,Mitchell,1966-08-24,S,F,haley50@adventure-works.com,160000.0,0,Graduate Degree,Management,N,haley50,adventure-works,1966,56.0,No
20463,Mrs.,Jasmine,Bryant,1957-08-26,M,F,jasmine57@adventure-works.com,60000.0,2,High School,Professional,N,jasmine57,adventure-works,1957,65.0,Yes
20464,Mrs.,Amy,Lu,1957-01-23,M,F,amy18@adventure-works.com,70000.0,2,Partial College,Professional,Y,amy18,adventure-works,1957,66.0,Yes
20465,Mrs.,Isabel,Henderson,1957-06-09,M,F,isabel5@adventure-works.com,80000.0,2,Bachelors,Management,Y,isabel5,adventure-works,1957,65.0,Yes
20466,Mr.,Benjamin,Jai,1957-02-04,M,M,benjamin34@adventure-works.com,90000.0,2,Partial College,Professional,Y,benjamin34,adventure-works,1957,66.0,Yes
20468,Mrs.,Olivia,Richardson,1956-06-05,M,F,olivia35@adventure-works.com,60000.0,2,High School,Professional,N,olivia35,adventure-works,1956,66.0,Yes
20469,Mr.,Manuel,Suri,1956-03-03,M,M,manuel0@adventure-works.com,70000.0,3,Partial College,Professional,N,manuel0,adventure-works,1956,67.0,Yes
20470,Mrs.,Melissa,Gonzales,1956-08-26,S,F,melissa12@adventure-works.com,70000.0,3,Partial College,Professional,Y,melissa12,adventure-works,1956,66.0,Yes
20471,Mr.,Carlos,Gonzalez,1932-01-05,M,M,carlos36@adventure-works.com,50000.0,2,Graduate Degree,Management,Y,carlos36,adventure-works,1932,91.0,Yes
20472,Mr.,Edward,Coleman,1965-01-20,S,M,edward54@adventure-works.com,90000.0,4,Partial College,Professional,Y,edward54,adventure-works,1965,58.0,Yes
20473,Mr.,Mason,Rivera,1965-04-03,M,M,mason15@adventure-works.com,90000.0,5,Partial College,Professional,Y,mason15,adventure-works,1965,58.0,Yes
20474,Mr.,Edward,Turner,1965-04-05,M,M,edward16@adventure-works.com,100000.0,3,Bachelors,Management,Y,edward16,adventure-works,1965,58.0,Yes
20475,Mr.,Blake,Martinez,1965-09-26,M,M,blake17@adventure-works.com,110000.0,2,Bachelors,Management,Y,blake17,adventure-works,1965,57.0,Yes
20476,Mrs.,Destiny,Long,1965-09-06,S,F,destiny58@adventure-works.com,130000.0,1,Graduate Degree,Management,N,destiny58,adventure-works,1965,57.0,Yes
20477,Mr.,Brandon,Washington,1965-02-17,S,M,brandon10@adventure-works.com,130000.0,2,Graduate Degree,Management,N,brandon10,adventure-works,1965,58.0,Yes
20479,Mr.,Andrew,Jackson,1964-05-20,M,M,andrew21@adventure-works.com,80000.0,4,Bachelors,Management,Y,andrew21,adventure-works,1964,58.0,Yes
20480,Mr.,Carlos,Cox,1962-05-24,S,M,carlos12@adventure-works.com,40000.0,3,High School,Skilled Manual,Y,carlos12,adventure-works,1962,60.0,Yes
20481,Mr.,Jordan,Edwards,1962-03-07,M,M,jordan55@adventure-works.com,40000.0,3,High School,Skilled Manual,Y,jordan55,adventure-works,1962,61.0,Yes
20482,Mrs.,Gina,Diaz,1962-04-22,S,F,gina3@adventure-works.com,70000.0,1,Bachelors,Professional,N,gina3,adventure-works,1962,60.0,Yes
20483,Mr.,Austin,Kumar,1962-03-10,M,M,austin25@adventure-works.com,70000.0,1,Partial College,Skilled Manual,Y,austin25,adventure-works,1962,61.0,Yes
20484,Mrs.,Gabriella,Morgan,1942-02-22,S,F,gabriella20@adventure-works.com,50000.0,4,Bachelors,Management,N,gabriella20,adventure-works,1942,81.0,Yes
20485,Mr.,Richard,Reed,1942-07-15,M,M,richard101@adventure-works.com,50000.0,4,Bachelors,Management,Y,richard101,adventure-works,1942,80.0,Yes
20486,Mr.,Jack,Butler,1942-09-10,M,M,jack14@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,jack14,adventure-works,1942,80.0,Yes
20487,Mr.,Alexander,White,1942-03-04,M,M,alexander16@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,alexander16,adventure-works,1942,81.0,Yes
20488,Mrs.,Cassidy,Foster,1942-03-15,M,F,cassidy17@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,cassidy17,adventure-works,1942,81.0,Yes
20489,Mr.,Jacob,Davis,1942-10-08,S,M,jacob5@adventure-works.com,70000.0,5,Bachelors,Management,Y,jacob5,adventure-works,1942,80.0,Yes
20491,Mr.,Dakota,Perry,1943-01-11,M,M,dakota6@adventure-works.com,70000.0,5,Bachelors,Management,Y,dakota6,adventure-works,1943,80.0,Yes
20492,Mrs.,Madison,Martin,1943-02-13,M,F,madison15@adventure-works.com,70000.0,5,Bachelors,Management,Y,madison15,adventure-works,1943,80.0,Yes
20493,Mr.,Matthew,Jackson,1943-02-11,M,M,matthew17@adventure-works.com,70000.0,5,Bachelors,Management,Y,matthew17,adventure-works,1943,80.0,Yes
20494,Mr.,Jesse,Peterson,1943-06-14,M,M,jesse5@adventure-works.com,80000.0,5,Bachelors,Management,Y,jesse5,adventure-works,1943,79.0,Yes
20495,Mr.,Wesley,Wang,1943-09-11,M,M,wesley1@adventure-works.com,80000.0,5,Bachelors,Management,N,wesley1,adventure-works,1943,79.0,Yes
20496,Mrs.,Jada,Roberts,1943-09-04,M,F,jada17@adventure-works.com,90000.0,5,Bachelors,Management,N,jada17,adventure-works,1943,79.0,Yes
20497,Mrs.,Francisco,Javier castrej�n,1944-03-04,M,F,francisco0@adventure-works.com,30000.0,5,Partial High School,Clerical,N,francisco0,adventure-works,1944,79.0,Yes
20498,Mr.,Miguel,Phillips,1944-05-11,M,M,miguel41@adventure-works.com,40000.0,4,High School,Professional,N,miguel41,adventure-works,1944,78.0,Yes
20499,Mr.,Christian,Robinson,1944-12-24,S,M,christian33@adventure-works.com,40000.0,4,High School,Professional,Y,christian33,adventure-works,1944,78.0,Yes
20500,Mrs.,Morgan,Butler,1944-04-26,M,F,morgan84@adventure-works.com,40000.0,4,High School,Professional,N,morgan84,adventure-works,1944,78.0,Yes
20501,Mrs.,Morgan,Nelson,1944-09-16,M,F,morgan7@adventure-works.com,70000.0,4,Bachelors,Management,Y,morgan7,adventure-works,1944,78.0,Yes
20502,Mr.,John,Harris,1944-04-26,M,M,john51@adventure-works.com,70000.0,4,Bachelors,Management,Y,john51,adventure-works,1944,78.0,Yes
20503,Mr.,Tony,Jai,1945-03-03,M,M,tony14@adventure-works.com,40000.0,4,High School,Professional,N,tony14,adventure-works,1945,78.0,Yes
20504,Mrs.,Rakesh,Tangirala,1945-09-06,M,F,rakesh0@adventure-works.com,40000.0,5,High School,Professional,N,rakesh0,adventure-works,1945,77.0,Yes
20505,,Alexa,Cox,1945-05-10,M,,alexa8@adventure-works.com,40000.0,5,High School,Professional,N,alexa8,adventure-works,1945,77.0,Yes
20506,Mrs.,Paige,Bradley,1945-04-15,M,F,paige1@adventure-works.com,40000.0,5,High School,Professional,N,paige1,adventure-works,1945,78.0,Yes
20507,Mr.,Joshua,Anderson,1945-02-15,M,M,joshua11@adventure-works.com,70000.0,4,Bachelors,Management,N,joshua11,adventure-works,1945,78.0,Yes
20508,Mr.,Logan,Robinson,1945-10-07,S,M,logan70@adventure-works.com,70000.0,5,Bachelors,Management,Y,logan70,adventure-works,1945,77.0,Yes
20509,Mrs.,Alexandria,Murphy,1945-04-21,M,F,alexandria37@adventure-works.com,70000.0,5,Bachelors,Management,Y,alexandria37,adventure-works,1945,77.0,Yes
20510,Mrs.,Caitlin,Cox,1946-11-08,M,F,caitlin8@adventure-works.com,60000.0,4,Bachelors,Management,N,caitlin8,adventure-works,1946,76.0,Yes
20511,Mr.,Matthew,Taylor,1946-10-19,M,M,matthew14@adventure-works.com,60000.0,4,Bachelors,Management,Y,matthew14,adventure-works,1946,76.0,Yes
20512,Mrs.,Sydney,Parker,1947-03-09,M,F,sydney50@adventure-works.com,70000.0,2,Partial College,Professional,Y,sydney50,adventure-works,1947,76.0,Yes
20513,Mr.,Joseph,Smith,1947-02-03,S,M,joseph6@adventure-works.com,70000.0,2,Partial College,Professional,Y,joseph6,adventure-works,1947,76.0,Yes
20514,Mrs.,Hannah,Griffin,1947-05-04,M,F,hannah42@adventure-works.com,70000.0,2,Partial College,Professional,Y,hannah42,adventure-works,1947,75.0,Yes
20515,Mrs.,Jenna,Edwards,1947-03-27,S,F,jenna1@adventure-works.com,70000.0,2,Partial College,Professional,Y,jenna1,adventure-works,1947,76.0,Yes
20516,Mr.,Gabriel,Russell,1947-08-02,M,M,gabriel17@adventure-works.com,70000.0,2,Partial College,Professional,Y,gabriel17,adventure-works,1947,75.0,Yes
20517,Mrs.,Amber,Edwards,1947-12-11,M,F,amber1@adventure-works.com,70000.0,2,Partial College,Professional,Y,amber1,adventure-works,1947,75.0,Yes
20518,Mrs.,Desiree,Sanz,1947-10-24,M,F,desiree16@adventure-works.com,70000.0,2,Partial College,Professional,Y,desiree16,adventure-works,1947,75.0,Yes
20519,Mr.,Trevor,Diaz,1948-02-20,M,M,trevor21@adventure-works.com,40000.0,2,High School,Professional,Y,trevor21,adventure-works,1948,75.0,Yes
20520,Mrs.,Cassandra,Srini,1948-06-11,S,F,cassandra9@adventure-works.com,40000.0,2,High School,Professional,Y,cassandra9,adventure-works,1948,74.0,Yes
20521,Mrs.,Gina,Carlson,1948-07-14,M,F,gina18@adventure-works.com,40000.0,2,High School,Professional,Y,gina18,adventure-works,1948,74.0,Yes
20522,Mr.,Kevin,Parker,1948-12-08,M,M,kevin36@adventure-works.com,60000.0,2,Bachelors,Management,Y,kevin36,adventure-works,1948,74.0,Yes
20523,Mrs.,Emma,Howard,1948-05-11,M,F,emma38@adventure-works.com,60000.0,2,Bachelors,Management,Y,emma38,adventure-works,1948,74.0,Yes
20524,Mrs.,Angelica,Jenkins,1949-04-05,S,F,angelica6@adventure-works.com,60000.0,2,Partial College,Professional,Y,angelica6,adventure-works,1949,74.0,Yes
20525,Mr.,James,Kumar,1949-08-22,M,M,james44@adventure-works.com,60000.0,2,Bachelors,Management,Y,james44,adventure-works,1949,73.0,Yes
20526,Mrs.,Brittany,Alexander,1949-05-27,S,F,brittany17@adventure-works.com,60000.0,2,Partial College,Professional,Y,brittany17,adventure-works,1949,73.0,Yes
20527,Mrs.,Sydney,Harris,1949-03-18,M,F,sydney76@adventure-works.com,70000.0,4,Partial College,Professional,Y,sydney76,adventure-works,1949,74.0,Yes
20528,Mr.,Mason,Adams,1950-10-05,M,M,mason35@adventure-works.com,40000.0,2,Partial High School,Skilled Manual,Y,mason35,adventure-works,1950,72.0,Yes
20529,Mrs.,Destiny,Jackson,1950-11-27,S,F,destiny11@adventure-works.com,60000.0,2,Partial College,Professional,N,destiny11,adventure-works,1950,72.0,Yes
20530,Mrs.,Mariah,Jenkins,1950-04-03,M,F,mariah11@adventure-works.com,60000.0,2,High School,Professional,Y,mariah11,adventure-works,1950,73.0,Yes
20531,Mr.,James,Young,1950-03-25,M,M,james67@adventure-works.com,60000.0,2,Partial College,Professional,Y,james67,adventure-works,1950,73.0,Yes
20532,Mrs.,Joan,Watson,1950-04-23,M,F,joan10@adventure-works.com,60000.0,2,Partial College,Professional,Y,joan10,adventure-works,1950,72.0,Yes
20533,,Luis,Perry,1950-09-07,M,,luis6@adventure-works.com,60000.0,2,Partial College,Professional,Y,luis6,adventure-works,1950,72.0,Yes
20534,Mr.,Dalton,Lopez,1950-03-13,M,M,dalton27@adventure-works.com,60000.0,2,Partial College,Professional,Y,dalton27,adventure-works,1950,73.0,Yes
20535,Mrs.,Riley,Torres,1950-02-12,M,F,riley23@adventure-works.com,70000.0,4,Partial College,Professional,Y,riley23,adventure-works,1950,73.0,Yes
20536,Mrs.,Taylor,Gray,1950-02-10,S,F,taylor18@adventure-works.com,80000.0,3,Bachelors,Management,Y,taylor18,adventure-works,1950,73.0,Yes
20537,Mr.,Thomas,Evans,1950-05-15,S,M,thomas37@adventure-works.com,80000.0,3,Bachelors,Management,Y,thomas37,adventure-works,1950,72.0,Yes
20538,Mrs.,Hailey,Bennett,1951-08-16,M,F,hailey22@adventure-works.com,60000.0,2,Partial College,Professional,Y,hailey22,adventure-works,1951,71.0,Yes
20539,Mr.,Luis,Baker,1951-09-21,M,M,luis40@adventure-works.com,60000.0,2,Partial College,Professional,Y,luis40,adventure-works,1951,71.0,Yes
20540,Mrs.,Jasmine,Flores,1951-06-21,M,F,jasmine51@adventure-works.com,60000.0,2,Partial College,Professional,Y,jasmine51,adventure-works,1951,71.0,Yes
20541,Mrs.,Allison,Hernandez,1951-09-02,M,F,allison41@adventure-works.com,60000.0,2,Partial College,Professional,N,allison41,adventure-works,1951,71.0,Yes
20542,Mrs.,Hailey,Green,1951-05-08,M,F,hailey54@adventure-works.com,60000.0,2,Partial College,Professional,Y,hailey54,adventure-works,1951,71.0,Yes
20543,Mr.,Seth,Miller,1951-02-16,M,M,seth6@adventure-works.com,70000.0,4,Partial College,Professional,N,seth6,adventure-works,1951,72.0,Yes
20544,Mr.,Dalton,Hall,1952-10-26,M,M,dalton23@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,N,dalton23,adventure-works,1952,70.0,Yes
20545,Mrs.,Vanessa,Butler,1952-08-21,S,F,vanessa15@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,N,vanessa15,adventure-works,1952,70.0,Yes
20546,Mrs.,Ruth,Fernandez,1952-10-26,M,F,ruth20@adventure-works.com,60000.0,2,High School,Professional,N,ruth20,adventure-works,1952,70.0,Yes
20547,Mr.,Ethan,Chen,1953-09-07,M,M,ethan22@adventure-works.com,70000.0,4,Partial College,Professional,Y,ethan22,adventure-works,1953,69.0,Yes
20548,Mr.,Phillip,Rodriguez,1957-11-02,M,M,phillip21@adventure-works.com,120000.0,2,High School,Professional,Y,phillip21,adventure-works,1957,65.0,Yes
20549,Mrs.,Jennifer,Morris,1957-05-09,M,F,jennifer54@adventure-works.com,130000.0,2,Partial College,Professional,Y,jennifer54,adventure-works,1957,65.0,Yes
20550,Mrs.,Mohamed,Pal,1957-12-20,M,F,mohamed1@adventure-works.com,150000.0,1,Partial College,Professional,Y,mohamed1,adventure-works,1957,65.0,Yes
20551,Mrs.,Daisy,Blanco,1957-05-08,M,F,daisy10@adventure-works.com,150000.0,2,High School,Professional,Y,daisy10,adventure-works,1957,65.0,Yes
20552,Mrs.,Heather,Liang,1957-02-20,M,F,heather16@adventure-works.com,150000.0,2,High School,Professional,Y,heather16,adventure-works,1957,66.0,Yes
20553,Mr.,Damien,Xie,1956-11-24,M,M,damien20@adventure-works.com,100000.0,2,Partial College,Professional,Y,damien20,adventure-works,1956,66.0,Yes
20554,Mrs.,Donna,Tang,1956-03-14,M,F,donna4@adventure-works.com,120000.0,3,High School,Professional,Y,donna4,adventure-works,1956,67.0,Yes
20555,Mr.,Kelvin,Raje,1956-09-12,M,M,kelvin10@adventure-works.com,120000.0,3,High School,Professional,N,kelvin10,adventure-works,1956,66.0,Yes
20556,Mr.,Glenn,Sun,1956-12-02,M,M,glenn14@adventure-works.com,120000.0,3,High School,Professional,Y,glenn14,adventure-works,1956,66.0,Yes
20557,Mrs.,Lindsay,Lal,1956-08-15,M,F,lindsay8@adventure-works.com,120000.0,3,High School,Professional,Y,lindsay8,adventure-works,1956,66.0,Yes
20558,Mrs.,Brianna,Stewart,1956-06-03,M,F,brianna24@adventure-works.com,170000.0,3,Partial College,Professional,Y,brianna24,adventure-works,1956,66.0,Yes
20559,Mrs.,Isabella,Diaz,1955-10-20,M,F,isabella32@adventure-works.com,110000.0,3,Partial College,Professional,Y,isabella32,adventure-works,1955,67.0,Yes
20560,Mrs.,Mindy,Raji,1955-12-09,M,F,mindy26@adventure-works.com,110000.0,3,Partial College,Professional,Y,mindy26,adventure-works,1955,67.0,Yes
20561,Mr.,Willie,Liu,1955-05-23,S,M,willie4@adventure-works.com,130000.0,3,Partial College,Professional,N,willie4,adventure-works,1955,67.0,Yes
20562,Mrs.,Jim,Rodman,1955-09-13,M,F,jim4@adventure-works.com,130000.0,3,Partial College,Professional,Y,jim4,adventure-works,1955,67.0,Yes
20563,Mrs.,Kendra,Blanco,1944-08-25,M,F,kendra15@adventure-works.com,110000.0,3,Bachelors,Management,Y,kendra15,adventure-works,1944,78.0,Yes
20564,Mr.,Jessie,Gao,1944-10-28,S,M,jessie19@adventure-works.com,130000.0,3,Bachelors,Management,N,jessie19,adventure-works,1944,78.0,Yes
20565,Mrs.,Tasha,Yuan,1944-05-11,M,F,tasha7@adventure-works.com,130000.0,3,Bachelors,Management,Y,tasha7,adventure-works,1944,78.0,Yes
20566,Mr.,George,Mehta,1945-02-11,M,M,george20@adventure-works.com,110000.0,3,Bachelors,Management,N,george20,adventure-works,1945,78.0,Yes
20568,Mr.,Dustin,Raji,1946-06-18,M,M,dustin21@adventure-works.com,90000.0,5,Partial College,Professional,N,dustin21,adventure-works,1946,76.0,Yes
20569,Mrs.,Patricia,Patel,1946-11-19,M,F,patricia8@adventure-works.com,130000.0,4,Partial College,Professional,Y,patricia8,adventure-works,1946,76.0,Yes
20570,Mr.,George,Martinez,1946-08-11,M,M,george24@adventure-works.com,130000.0,4,Partial College,Professional,Y,george24,adventure-works,1946,76.0,Yes
20571,Mrs.,Allison,Gray,1946-10-12,S,F,allison4@adventure-works.com,170000.0,4,Bachelors,Management,N,allison4,adventure-works,1946,76.0,Yes
20572,Mrs.,Caroline,Diaz,1953-07-24,M,F,caroline23@adventure-works.com,80000.0,4,Partial College,Professional,Y,caroline23,adventure-works,1953,69.0,Yes
20573,Mrs.,Megan,Ward,1953-05-24,M,F,megan40@adventure-works.com,90000.0,4,Partial College,Professional,Y,megan40,adventure-works,1953,69.0,Yes
20574,Mr.,Brett,Patel,1954-11-14,M,M,brett2@adventure-works.com,130000.0,3,Partial College,Professional,Y,brett2,adventure-works,1954,68.0,Yes
20575,Mrs.,Stacey,Cai,1954-03-15,M,F,stacey22@adventure-works.com,130000.0,4,High School,Professional,Y,stacey22,adventure-works,1954,69.0,Yes
20576,Mr.,Johnathan,Kapoor,1954-06-26,S,M,johnathan2@adventure-works.com,130000.0,4,High School,Professional,N,johnathan2,adventure-works,1954,68.0,Yes
20577,Mrs.,Sheila,Romero,1954-11-27,M,F,sheila9@adventure-works.com,130000.0,4,High School,Professional,Y,sheila9,adventure-works,1954,68.0,Yes
20578,Mr.,Martin,Kapoor,1953-03-01,M,M,martin7@adventure-works.com,100000.0,3,Bachelors,Management,N,martin7,adventure-works,1953,70.0,Yes
